"Data Source","World Development Indicators",

"Last Updated Date","2022-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Slovenia","SVN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5245208740234","","","","","","","","","","","","","99.6999969482422","","","","","","","","","","99.6999969482422","","","","","","","",
"Sweden","SWE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eswatini","SWZ","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","55.3250389099121","","","","","","","","","","67.2393798828125","","","","","","","","","","","","","","81.6606979370117","","","","","","","","","","83.0982894897461","","","","","","","","88.4193801879883","","","",
"Sint Maarten (Dutch part)","SXM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.2292175292969","","","","","","","87.811149597168","","","","","","","","91.8364562988281","","","","","","","","93.954231262207","","","","","","","","95.8677062988281","","","",
"Syrian Arab Republic","SYR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","55.6544990539551","","","","","","","","","","","","","","","","","","","","","82.8882522583008","","80.8445205688477","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8946504592896","","","","","","","25.6542091369629","","","","28.3814296722412","","","","","","","","","","","26.0029907226563","22.3115501403809","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","63.3360481262207","63.5120697021484","64.6517486572266","65.7830200195313","66.3638610839844","68.0757293701172","68.9472808837891","70.2723388671875","71.3360824584961","72.3534698486328","73.2565689086914","74.5150833129883","78.9325180053711","79.6408767700195","79.5218200683594","80.879997253418","81.4536209106445","81.9823226928711","82.5865783691406","83.1837387084961","83.7118377685547","89.4204635620117","89.7914199829102","90.1240768432617","90.4361267089844","90.8923416137695","91.2760696411133","91.6527481079102","91.9947509765625","92.3678207397461","92.7965393066406","93.8873977661133","94.1274185180664","94.4515609741211","94.5415725708008","94.3878173828125","94.6125793457031","94.7149429321289","95.1367111206055","95.3528671264648","95.4848327636719","95.6769104003906","95.8285980224609","95.9781036376953","96.1263198852539","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","94.5932464599609","95.1882705688477","95.3648223876953","95.4102096557617","95.5293731689453","95.6126403808594","95.687629699707","95.8666000366211","95.903190612793","96.0141220092773","96.1240615844727","96.2331008911133","96.3443374633789","96.5065002441406","96.6085510253906","96.9009170532227","96.9610595703125","97.0662307739258","97.1375503540039","97.2159576416016","97.2803421020508","97.4335632324219","97.6178512573242","97.5854415893555","97.6692733764648","97.6783676147461","98.1577911376953","98.4280471801758","98.6479873657227","98.7637405395508","98.8072204589844","98.8376007080078","98.8642425537109","98.9690475463867","98.9483489990234","98.9805068969727","99.0131530761719","99.0442810058594","",
"Togo","TGO","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.1776008605957","","","","","","56.888370513916","","","57.0933799743652","","60.4099388122559","","","","63.7456207275391","","","","66.5370788574219","","",
"Thailand","THA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","87.9817581176758","","","","","","","","","","","","","","","","","","","","92.6465377807617","","","","","93.5064697265625","","","","","96.430908203125","","","93.7020721435547","","92.8683090209961","","","93.7677612304688","","","",
"Tajikistan","TJK","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.6940231323242","","","","","","","","","","","99.45068359375","","","","","","","","","","","","","","99.8000030517578","","","","","","","",
"Turkmenistan","TKM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7783203125","","","","","","","","","","","","","","","","","","","99.6999969482422","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","78.0884323120117","78.0902862548828","78.4397583007813","78.8477630615234","79.286979675293","79.6842880249023","80.0560302734375","80.4416732788086","80.8178787231445","81.2190475463867","81.5968322753906","81.9622192382813","82.3221130371094","82.6096267700195","83.1091537475586","83.5610504150391","83.9123229980469","84.5015487670898","85.1487121582031","85.8096694946289","86.398307800293","87.0262222290039","87.3694000244141","87.6715698242188","88.1713409423828","88.4810028076172","88.7361373901367","88.8376312255859","88.9533386230469","89.7469787597656","89.7291793823242","90.2246704101563","90.2404022216797","90.8343276977539","91.0823974609375","91.4784927368164","91.458251953125","92.0675735473633","92.2974395751953","92.3465728759766","92.8014221191406","92.9957962036133","93.4726409912109","93.5907821655273","93.7561264038086","94.1944885253906","94.3563079833984","",
"Timor-Leste","TLS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.5999984741211","","","","","","50.5999984741211","","","58.3089790344238","","","","","","","","68.0668334960938","","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","38.7246208190918","39.209300994873","39.699348449707","40.1945495605469","40.7299194335938","41.2562103271484","41.8640098571777","42.5685386657715","43.2956581115723","44.1085090637207","44.8950805664063","45.65869140625","46.4394493103027","47.4609909057617","48.532039642334","49.7137718200684","50.5515213012695","51.6817512512207","52.7436981201172","55.3927383422852","56.7122802734375","57.7886390686035","58.7117385864258","59.729549407959","61.358570098877","62.7690315246582","63.7319793701172","64.9118804931641","66.0141677856445","67.0573806762695","68.2152481079102","68.5126419067383","72.2011489868164","73.1086807250977","72.5073013305664","72.4950332641602","72.9098587036133","73.5113983154297","73.234977722168","74.0603637695313","74.2920532226563","77.3173522949219","76.9356689453125","78.603759765625","76.4035415649414","77.6045684814453","78.8319778442383","75.7225799560547","76.0999069213867","76.4765930175781","",
"Tonga","TON","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","99.5924606323242","","","","","","","","","","","","","","","","","","","","98.9053726196289","","","","","","","","","","99.0184631347656","","","","","99.3855285644531","","","","","","","99.4143676757813","","","",
"South Asia (IDA & IBRD)","TSA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","36.2477912902832","36.2608985900879","36.9160995483398","37.5623588562012","38.1898994445801","38.8067207336426","38.8039703369141","40.0317916870117","40.6782302856445","41.3239898681641","41.9712715148926","42.6149101257324","43.2618293762207","43.9989204406738","44.7494697570801","45.4737091064453","45.8564414978027","47.1477088928223","48.1234893798828","48.8950996398926","49.6832695007324","50.4807891845703","51.2822685241699","56.162181854248","56.9161682128906","57.6893501281738","58.1300392150879","59.2120780944824","60.101001739502","60.8724517822266","60.6429290771484","60.8131103515625","61.7144813537598","63.6383514404297","64.3376922607422","66.0190124511719","66.5131912231445","67.2677764892578","68.0131072998047","68.7347869873047","69.6573486328125","70.9991683959961","71.6951522827148","72.2438812255859","72.9514465332031","73.6545181274414","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","49.0502510070801","49.407299041748","50.0583801269531","50.5599708557129","51.1743011474609","51.8497886657715","52.2502784729004","52.722339630127","53.3101997375488","54.056510925293","54.3514595031738","55.0287818908691","55.8891296386719","56.5349502563477","57.351879119873","55.9817581176758","56.9662017822266","57.4633903503418","57.9078483581543","59.5036697387695","58.5241889953613","59.7635688781738","57.2840118408203","57.373950958252","58.1771507263184","58.7337303161621","60.3055191040039","61.4390487670898","62.3036117553711","62.9540901184082","63.5493583679199","64.2576599121094","64.5174865722656","65.0389785766602","65.4686126708984","65.8587188720703","",
"Trinidad and Tobago","TTO","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","94.9703216552734","","","","","","","","","","96.9385528564453","","","","","","","","","","97.9000015258789","","","","","","","","","","98.6999969482422","","","","","","","","","","","",
"Tunisia","TUN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","48.1907005310059","","","","","","","","","","","","","","","","","","","","74.2969970703125","","","77.1903991699219","77.7146224975586","","79.1305770874023","79.6539077758789","80.21875","","79.0364303588867","","","","","","","",
"Turkey","TUR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","61.6276817321777","","","","","65.6943435668945","","","","","75.9682388305664","","","","","79.2324523925781","","","","","","","","","","","","","","87.3654937744141","88.2290573120117","88.1193923950195","88.6558990478516","","90.8167190551758","92.6605987548828","94.106086730957","94.9197463989258","95.2566604614258","95.4396286010742","95.6014175415039","96.1673278808594","96.1505279541016","","96.7422103881836","","",
"Tuvalu","TUV","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.1138000488281","","","","","","","","","","","","","","69.4309005737305","","","","","","","","67.8006973266602","","78.1005935668945","","","77.8872299194336","","","","","","",
"Uganda","UGA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.1073799133301","","","","","","","","","","","68.1425094604492","","","","71.3731384277344","","","","73.2118835449219","","70.1982192993164","","","","","","76.5274963378906","","","",
"Ukraine","UKR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.4304122924805","","","","","","","","","","","99.9743499755859","","","","","","","","","",
"Upper middle income","UMC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","69.2148818969727","69.3835296630859","70.2280197143555","71.0425033569336","71.4751129150391","72.6836013793945","73.3193435668945","74.3152694702148","75.2219772338867","76.0066680908203","76.7444229125977","77.5530776977539","80.8702926635742","81.4432678222656","81.5737533569336","82.635856628418","83.1801528930664","83.7135696411133","84.2217025756836","84.7751998901367","85.2413330078125","89.5246963500977","89.9211578369141","90.2680435180664","90.5865325927734","90.9703521728516","91.1995391845703","91.7346572875977","92.0193176269531","92.3886108398438","92.6544494628906","93.5033721923828","93.7373733520508","94.0057601928711","94.1479187011719","94.3733291625977","94.7850112915039","94.8418197631836","95.2586135864258","95.0996170043945","95.6237564086914","95.6708526611328","95.4514465332031","95.6483383178711","95.7968215942383","",
"Uruguay","URY","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","93.8610687255859","","","","","","","","","","95.3799819946289","","","","","","","","","","","96.7818069458008","","","","","","","","","","97.7896270751953","97.8638916015625","98.1635589599609","98.2672271728516","98.0727081298828","98.3358993530273","98.3959426879883","98.3638687133789","98.4359283447266","98.5238723754883","98.5614700317383","98.61572265625","98.703857421875","98.7703475952148","","",
"United States","USA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uzbekistan","UZB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.642578125","","","","","","","","","","","","","99.9948577880859","99.9805526733398","99.9838333129883","99.986572265625","","99.9928894042969","99.9999465942383","","",
"St. Vincent and the Grenadines","VCT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","95.6321563720703","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","84.7322006225586","","","","","","","","","89.8252487182617","","","","","","","","","","","92.9798278808594","","","","","","95.1546401977539","","95.5119934082031","","94.7702178955078","","","","96.6052169799805","97.1270904541016","","","","","",
"British Virgin Islands","VGB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","83.8259429931641","","","","","","","","","","87.5964508056641","","","","","","","","","","90.2782974243164","90.1561279296875","","","","","","","","","93.5204467773438","","","","","","","","","","95.7538681030273","","",
"Vanuatu","VUT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","52.8739204406738","","","","","58.2000007629395","","","","","","","","","","68.6999969482422","","","","","74","","","","","78.4000015258789","","","","","","","","","","84.6999969482422","","","","87.5063095092773","","","",
"World","WLD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","66.9151229858398","67.1068725585938","67.5801773071289","68.0311584472656","68.3170700073242","68.8756866455078","69.3810501098633","69.9242172241211","70.4552917480469","70.934196472168","71.3755569458008","71.9619827270508","73.6612319946289","74.0958633422852","74.3161468505859","74.8767166137695","75.3228225708008","75.7501831054688","76.1723709106445","76.5811920166016","76.9956893920898","79.0283508300781","80.2059478759766","80.5492630004883","80.6754302978516","80.9933700561523","81.3953094482422","81.92431640625","82.3443298339844","82.2602996826172","82.525993347168","82.8167572021484","83.3397369384766","83.6233291625977","84.0216293334961","84.2837677001953","84.7296829223633","84.9317169189453","85.3606033325195","85.5423202514648","85.9855117797852","86.2201614379883","86.246940612793","86.4783020019531","86.6822128295898","",
"Samoa","WSM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.9443283081055","","","","","","","","","","","","","","","","","","","","98.973258972168","","","","","","","99.0957717895508","","","",
"Kosovo","XKX","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0900001525879","","","","","","","","","","54.0999984741211","","","","","","","","","","","","","","","","","",
"South Africa","ZAF","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","76.2004928588867","","","","","","","","","","","","","","","","82.402099609375","","","","","","","","","","","88.7172470092773","","92.8948593139648","92.8773193359375","93.1021423339844","93.7294692993164","","94.1399002075195","94.367919921875","","87.0466690063477","","95.0229721069336","","",
"Zambia","ZMB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.9982833862305","","","","","","","","","68.0017929077148","","","69.1492233276367","","","","","61.1270904541016","","","83.0076675415039","","","","","","","","86.7479629516602","","","",
"Zimbabwe","ZWE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","77.7941665649414","","","","","","","","","","83.512580871582","","","","","","","","","","","","","","","","","","","83.5827102661133","","","88.6934204101563","","","","","","","",
